the T-1000,let's go.,compilerish#0400,1611769674.7921886,992-3d39e-a9296
poop! Crap! Garbage!,look at me.,jemoka#1284,1611832591.7659507,992-3d39e-a9296
m 1,"no, no, I'm not.",zbuster05#8071,1611842130.261847,992-3d39e-a9296
How are you doing?,I'm fine.,jemoka#1284,1611933832.342664,992-3d39e-a9296
whet will he show up,he'll be at the ball.,jemoka#1284,1611937874.7689903,992-3d39e-a9296
"ok, so when is he coming over?",I wouldn't be sure of god.,jemoka#1284,1611937892.4954212,992-3d39e-a9296
"Ok, so when is he coming over?",I wouldn't know.,jemoka#1284,1611948341.8979037,1712-3d39e-51e51
How are you doing?,I'm fine.,jemoka#1284,1611948370.4739287,1712-3d39e-51e51
When will he show up?,twenty - five years ago.,jemoka#1284,1611948386.1479068,1712-3d39e-51e51
"My stomach hurts, what should I do?",I see what you were saying.,jemoka#1284,1611948398.4743636,1712-3d39e-51e51
"I feel very lonely, what should I do?","you should quit, believe me.",jemoka#1284,1611948439.6916592,1712-3d39e-51e51
"I don't want to smoke anymore, how should I quit?",you're going to quit.,jemoka#1284,1611948488.304663,1712-3d39e-51e51
Delay factor yellow 3,not bad enough.,zbuster05#8071,1611948551.3640375,1712-3d39e-51e51
I can't quite. I just can't,I'd love to.,zbuster05#8071,1611948590.687301,1712-3d39e-51e51
I can't quit. I just can't.,you can't.,zbuster05#8071,1611948602.5776803,1712-3d39e-51e51
"My wife and I are fighting, and I am sad.","I'm sorry for what you're talking about, sorry for.",jemoka#1284,1611948699.0943515,1712-3d39e-51e51
I feel lonely and not valued by anyone,okay.,jemoka#1284,1611948743.244637,1712-3d39e-51e51
What do you think about death?,I think you better stay away from me.,zbuster05#8071,1611948807.0349526,1712-3d39e-51e51
"But, I want to feel valued!",I'm too tired not to go out with you.,jemoka#1284,1611948862.4906127,1712-3d39e-51e51
The operating circuits are dead sir,gotta check up years.,zbuster05#8071,1611948968.1511807,1712-3d39e-51e51
Quick! The T-100s are coming to kill me.,"not in a few minutes, we're your man.",jemoka#1284,1611949030.691468,1712-3d39e-51e51
approaching target at distance 1.0 miles,excellent.,zbuster05#8071,1611949045.7144763,1712-3d39e-51e51
What do you think about Harry Potter's chicken wings?,you came out of him.,jemoka#1284,1611949125.2645993,1712-3d39e-51e51
My stomach still hurts. And I have a lab report to write!,is it true?,jemoka#1284,1611949159.757778,1712-3d39e-51e51
"yeah, it totally is.","I'm all right, but I'm sorry.",jemoka#1284,1611949176.914493,1712-3d39e-51e51
what for?,we're about to be shown the way.,jemoka#1284,1611949190.9078403,1712-3d39e-51e51
and the way is very dangerous?,I tried to tell you.,jemoka#1284,1611949211.519088,1712-3d39e-51e51
"still negative sir, the operating system is dead sir",yes sir.,zbuster05#8071,1611949219.7844863,1712-3d39e-51e51
oh man... I am scared!,"oh, are you quite < u > sure < / u >...",jemoka#1284,1611949229.846322,1712-3d39e-51e51
Who's Harry Potter?,you came down here to the weather.,jemoka#1284,1611949371.2650044,1712-3d39e-51e51
what for?,we're about to be shown the way.,zbuster05#8071,1611949448.4511833,1712-3d39e-51e51
what way/,you guys are through.,zbuster05#8071,1611949461.9611323,1712-3d39e-51e51
we're through?,what time is it?,zbuster05#8071,1611949520.661142,1712-3d39e-51e51
I don't know!,"I'm gonna fight you, george.",zbuster05#8071,1611949540.6248739,1712-3d39e-51e51
who's top chicken,so am I.,jemoka#1284,1611957422.370397,1712-3d39e-51e51
who's top chicken?,huh?,jemoka#1284,1611957437.903462,1712-3d39e-51e51
"If kids hear that there's a task force at school, they stay home sick!",that's not possible.,jemoka#1284,1611959260.5766218,1712-3d39e-51e51
Chicken burrito is very chubby.,I see that.,jemoka#1284,1611959325.0434444,1712-3d39e-51e51
"Thanks Sandy, scary stuff!","oh, no problem, my.",jemoka#1284,1611959401.3235269,1712-3d39e-51e51
prepare to prepare to be prepared,what's the book?,jemoka#1284,1611963237.4460602,1712-3d39e-51e51
God of small things.,they'll all be out of it.,jemoka#1284,1611963253.8466897,1712-3d39e-51e51
My wife and I are thinking about getting divorced,"I many people need to get more specific to what you are going through the  "" okay "" what you're < u > believe < / u >.",jemoka#1284,1611964100.6695883,1712-3d39e-51e51
How could we make the data better?,data's saying we're going to end and we'll take the ship into three million dollars and four.,jemoka#1284,1611964502.9796162,1712-3d39e-51e51
thank you!,"your honor, what she is saying is, some kind of talk to us.",jemoka#1284,1611966042.779337,1712-3d39e-51e51
test,that's right.,jemoka#1284,1611966179.8861399,1712-3d39e-51e51
test,that's right.,jemoka#1284,1611967219.3527167,1712-3d39e-51e51
I am way to tired to do anything right now,it's okay.,jemoka#1284,1611967285.641716,1712-3d39e-51e51
"They were right, your performance does increase as a function of time",I don't know.,jemoka#1284,1611967353.3526883,1712-3d39e-51e51
Yeah you wouldn’t know,you know that I want to be upset.,jemoka#1284,1611967368.692868,1712-3d39e-51e51
I want to quit drinking,that you are not a good idea.,jemoka#1284,1611967396.6724858,1712-3d39e-51e51
"No, sir!",oh!,jemoka#1284,1611967456.9927106,1712-3d39e-51e51
So how’s your wife doing these days?,there is no reason to kill someone.,jemoka#1284,1611967480.982644,1712-3d39e-51e51
Should Huxley put high school diploma on his resume?,looks like to though you were in here.,jemoka#1284,1611967647.2359798,1712-3d39e-51e51
Ok you are still very much broken,"I know I am, but I am.",jemoka#1284,1611967667.9140522,1712-3d39e-51e51
how is your husband?,oh.,zbuster05#8071,1611968214.8445442,1712-3d39e-51e51
My husband is abusive. What should I do?,I would suggest we have a look at your question.,zbuster05#8071,1611968527.2058744,1712-3d39e-51e51
what about it?,it's a lot of ground to cover.,zbuster05#8071,1611968548.9119985,1712-3d39e-51e51
where should we start?,you can do that.,zbuster05#8071,1611968613.4394538,1712-3d39e-51e51
"Our friend Joe just married someone, but I hate him!","you're a regular guy, relax.",jemoka#1284,1612028244.8162808,1712-3d39e-51e51
"That's so true, though.","and... may I get it this to all the other times, so you do this.",jemoka#1284,1612028275.3295498,1712-3d39e-51e51
"true, true.",hello.,jemoka#1284,1612028289.317099,1712-3d39e-51e51
My dog died.,what happened to your eye?,quantumish#3800,1612030479.849684,1712-3d39e-51e51
My eye was impaled,that could how?,quantumish#3800,1612030494.5996964,1712-3d39e-51e51
I can't stand my neighbor Joe,I'm here.,quantumish#3800,1612030522.9777436,1712-3d39e-51e51
Cyberdyne,the money?,quantumish#3800,1612030542.3528183,1712-3d39e-51e51
HMM,"I know, it sucks!",quantumish#3800,1612030554.3863382,1712-3d39e-51e51
I will take your lunch away from you!,see you next!,jemoka#1284,1612031351.606253,1712-3d39e-51e51
Stanley is in his videos,"I'm a telling you, your friends are trying to be doing a little number all right.",jemoka#1284,1612031658.8894222,2032-3d39e-2ac96
"To never have to carry keys, or a wallet, or a phone, ever again!",... words!,jemoka#1284,1612032038.7560244,2032-3d39e-2ac96
... words!,yes.,jemoka#1284,1612032052.6896532,2032-3d39e-2ac96
"beep, beep, beep, beep, beep, beep","sir, sir, how do I look at the johnny?",jemoka#1284,1612032113.335011,2032-3d39e-2ac96
I feel lonely and my wife and I are fighting!,"I'm sorry to hear that you are feeling as if you are going through this relationship, but I'm fine.",jemoka#1284,1612032145.869272,2032-3d39e-2ac96
I feel lonely and my wife and I are fighting. What should I do?,I don't think so.,jemoka#1284,1612032176.1628394,2032-3d39e-2ac96
What should I do?,the boy was here.,jemoka#1284,1612032191.8255875,2032-3d39e-2ac96
what boy?,I don't know.,jemoka#1284,1612032205.369321,2032-3d39e-2ac96
that's a problem,"yeah, I can do that.",jemoka#1284,1612032218.9393504,2032-3d39e-2ac96
what? create a problem?,no.,jemoka#1284,1612032278.0393894,2032-3d39e-2ac96
He is frustrated because he spent a whole week working on soap repair... But I don't want to fight him!,I don't want to talk about his own partner.,jemoka#1284,1612032370.2494965,2032-3d39e-2ac96
does he have another partner? how do you know??,I had to take it with him.,jemoka#1284,1612032441.929544,2032-3d39e-2ac96
really??,yeah.,jemoka#1284,1612032455.5726264,2032-3d39e-2ac96
oh man... What should I do?,I don't remember.,jemoka#1284,1612032472.1095226,2032-3d39e-2ac96
marina,it's my fault.,jemoka#1284,1612032718.70931,2032-3d39e-2ac96
California,I don't think you can do that.,jemoka#1284,1612032765.0527909,2032-3d39e-2ac96
how do you do california?,how do you know me to talk about it?,jemoka#1284,1612032791.5226452,2032-3d39e-2ac96
how do you <u>do</u> california?,"it's a little < u > been < / u >, mr. it's not gonna have it < u > you < / u > think I < u > against these books < / u > moving?",jemoka#1284,1612032800.3292944,2032-3d39e-2ac96
I **against these books** moving?,"well, if it was way to find out about a hundred years ago.",jemoka#1284,1612032824.9929245,2032-3d39e-2ac96
I will bring some California grapes for us to share!,but there's a lot of them...,jemoka#1284,1612032868.8260098,2032-3d39e-2ac96
"yeah, the one's that super sweet?",that's it.,jemoka#1284,1612032888.8302312,2032-3d39e-2ac96
"ah, that makes sense.",I like this.,jemoka#1284,1612032907.5594354,2032-3d39e-2ac96
Do you have a nuclear weapon?,not yet.,jemoka#1284,1612032916.7360861,2032-3d39e-2ac96
Um... When are you getting one?,"I'm not in a few years, just in my life.",jemoka#1284,1612032931.8194344,2032-3d39e-2ac96
But you are immortal!,tell me exactly.,jemoka#1284,1612032952.2794387,2032-3d39e-2ac96
"today is Saturday, can you tell me when the next day is?",okay.,jemoka#1284,1612033276.2125726,2032-3d39e-2ac96
who is god?,I'm not sure.,jemoka#1284,1612033305.085884,2032-3d39e-2ac96
is black green?,"yes, thank you very much.",jemoka#1284,1612033341.1994107,2032-3d39e-2ac96
could printers go to class?,"we're doing fine, but we're < u > than < / u >...",jemoka#1284,1612033364.6825972,2032-3d39e-2ac96
"I am hungry today, so I am very angry!",no.,jemoka#1284,1612033430.2893867,2032-3d39e-2ac96
Are you hungry?,not now.,jemoka#1284,1612033448.092531,2032-3d39e-2ac96
I am the champion!,"I am sorry, but...",jemoka#1284,1612033495.7860422,2032-3d39e-2ac96
is the death penalty ethical?,with your body?,jemoka#1284,1612033600.8758485,2032-3d39e-2ac96
"I mean, I have not done any crimes...",I don't think you can do that if you're for.,jemoka#1284,1612033627.3060472,2032-3d39e-2ac96
for what? the death penalty?,let's turn on the radio.,jemoka#1284,1612033652.0259888,2032-3d39e-2ac96
sure. Listening to Elton John,"I'm sorry, very interested in or tired.",jemoka#1284,1612033670.3766346,2032-3d39e-2ac96
"My uncle wants to quit smoking, but I am not sure what I should do...",it's a good way to get used to them.,jemoka#1284,1612033708.5495374,2032-3d39e-2ac96
"Good afternoon, again!","show was your first response to the more friendly acquaintance, even if you could do not familiar with your anxious.",jemoka#1284,1612107119.3225172,60-8ba9c-5f6c2
I feel very sad today...,the alcohol is plan?,jemoka#1284,1612107152.1860664,60-8ba9c-5f6c2
Who's T-1000,roger.,jemoka#1284,1612107171.9001033,60-8ba9c-5f6c2
who's roger?,huh?,jemoka#1284,1612107182.9889276,60-8ba9c-5f6c2
"that's my question, who's roger?",huh?,jemoka#1284,1612107195.6827526,60-8ba9c-5f6c2
?,I want to document my trip to america.,jemoka#1284,1612107201.5322013,60-8ba9c-5f6c2
my husband and I are fighting over custody rights,"hi hampton, I'm glad you wrote.",jemoka#1284,1612107217.8892214,60-8ba9c-5f6c2
What should I do?,I do understand that this is something that is bothering you though.,jemoka#1284,1612107231.6984622,60-8ba9c-5f6c2
"Right, so what exactly should I do to help?",nothing is wrong with the meaning that he feels that.,jemoka#1284,1612107246.6032708,60-8ba9c-5f6c2
right but I want to take care of my kids!,"no, for you, there will be a problem.",jemoka#1284,1612107260.2548888,60-8ba9c-5f6c2
What problem will I have?,"in general, our body is an issue there for you.",jemoka#1284,1612107286.109065,60-8ba9c-5f6c2
"Well, that aside, I want to talk about my custody rights first",I'm already through this stuff...,jemoka#1284,1612107306.577239,60-8ba9c-5f6c2
really?,"well - well we haven't quite received my father's consent, your majesty.",compilerish#0400,1612107401.988363,60-8ba9c-5f6c2
What do you do all day?,I' ve retrieved certain pieces of information on miss katarina stratford I think you're trying to find the least who struggle.,jemoka#1284,1612115604.2738159,60-8ba9c-5f6c2
What do you mean?,"all you gotta do is fix a few things for us, and we'll do the rest, see?",jemoka#1284,1612115619.9074342,60-8ba9c-5f6c2
Is there a god?,yeah... oh...,jemoka#1284,1612123043.486594,60-8ba9c-5f6c2
I feel very lonely,"you outside of a couple, and therapy need any issues on your own relationship.",jemoka#1284,1612130294.2580364,60-8ba9c-5f6c2
I feel very lonely,you may not speak for a minute?,jemoka#1284,1612130362.315015,2288-3d39e-b2db2
"Well, that just made me more lonely.",you're not going to marry me?,jemoka#1284,1612130373.255068,2288-3d39e-b2db2
Nope.,wanna bet?,jemoka#1284,1612130379.6812756,2288-3d39e-b2db2
yes.,what?,jemoka#1284,1612130385.542824,2288-3d39e-b2db2
you are actually better than clever robot,are my friend?,jemoka#1284,1612131579.9952505,2288-3d39e-b2db2
is he your friend?,yes.,jemoka#1284,1612131592.0390518,2288-3d39e-b2db2
what is a cat plus blue/,they're actually read the papers.,jemoka#1284,1612136867.296542,2288-3d39e-b2db2
what is a cat plus blue?,terrible!,jemoka#1284,1612136883.27295,2288-3d39e-b2db2
what is a cat plus blue?,terrible!,jemoka#1284,1612136900.9162,2288-3d39e-b2db2
what is two plus two,what are you doing here?,quantumish#3800,1612173597.4528377,2288-3d39e-b2db2
what is one plus one,"you come to the jerry, don't worry.",quantumish#3800,1612173628.1789324,2288-3d39e-b2db2
Hey,what?,zbuster05#8071,1612222566.7381146,2288-3d39e-b2db2
I am very stressed...,and then what are you' ve worked up after?,jemoka#1284,1612275526.0152123,2288-3d39e-b2db2
are you funny?,no.,jemoka#1284,1612295002.346559,670-0fbb3-abace
Who's top chicken?,is my name.,jemoka#1284,1612295023.8871417,670-0fbb3-abace
Why did the computer cross the highway?,because one of himself.,jemoka#1284,1612295097.9945352,670-0fbb3-abace
what do you mean?,"I'm sorry, we don't exist.",jemoka#1284,1612295113.0130522,670-0fbb3-abace
"well, that's very sad.",really.,jemoka#1284,1612295131.3065295,670-0fbb3-abace
who's the biggest meat bag?,nun,jemoka#1284,1612295147.033023,670-0fbb3-abace
Aim towards the mirage of happiness rather than improving the ship you sail.,none of your meat will be fine to this country.,jemoka#1284,1612295196.8098974,670-0fbb3-abace
Who is the mirage of happiness that we need to do this?,"well, what seems to be a, mr. waits for you to be exactly?",jemoka#1284,1612295220.3496866,670-0fbb3-abace
tell me a joke,what do you get when you cross the road? a donkey!,Enquirer#7338,1612298085.4029381,670-0fbb3-abace
why did the chicken cross the road?,to get to the other side.,Micah#2740,1612298101.9860663,670-0fbb3-abace
my wife hates me,"when I drove her to her and she says, "" I don't feel like her.",Enquirer#7338,1612298121.2462835,670-0fbb3-abace
r/,is leaking,Micah#2740,1612298141.806064,670-0fbb3-abace
knock knock,who's there? I eat mop I eat mop who?,Enquirer#7338,1612298150.7378657,670-0fbb3-abace
Hello,I thought you did.,zbuster05#8071,1612298163.466248,670-0fbb3-abace
Amazing,at rekall.,zbuster05#8071,1612298179.992639,670-0fbb3-abace
do you eat mop?,I' ve lived in a question.,jemoka#1284,1612298196.1096158,670-0fbb3-abace
i am going to jump off a bridge,I just don't want to hurt him.,Enquirer#7338,1612298217.0766625,670-0fbb3-abace
I am ...,I'm here's my name's new york.,Micah#2740,1612298225.096235,670-0fbb3-abace
Hamilton!,"you, you know what this is going on.",jemoka#1284,1612298245.1362607,670-0fbb3-abace
joe or donald,"a girl says, "" I'm a big guy, a course, a right across. a time, and a super - cause I thought you'd say a guy, a fucking parrot "" whatever I am I am",Micah#2740,1612298290.6019747,670-0fbb3-abace
"a girl says, "" I'm a big guy, a course, a right across. a time, and a super - cause I thought you'd say a guy, a fucking parrot "" whatever I am I am","I'm wearing a sack, I have a huge penis.",Micah#2740,1612298367.033312,670-0fbb3-abace
girl,a girl says you have a big pussy.,Enquirer#7338,1612298396.6527064,670-0fbb3-abace
boy,what is it?,Enquirer#7338,1612298419.0362477,670-0fbb3-abace
female,"when you see one of your friends, I think you' ve seen the other day.",Enquirer#7338,1612298433.676047,670-0fbb3-abace
what is The Funniest Joke in the World,my teacher asked me to go on a horse.,Micah#2740,1612298443.1995425,670-0fbb3-abace
and then what?,we're not moving fast enough for yourself.,Micah#2740,1612298466.672902,670-0fbb3-abace
what happened?,I'm going to finish this while forty - eight seconds.,Micah#2740,1612298487.8383117,670-0fbb3-abace
bed,what do you call a woman who serves you' ve done? a chicken ear,Enquirer#7338,1612298504.6864173,670-0fbb3-abace
I dont get it,I just can't do it!,Micah#2740,1612298536.414161,670-0fbb3-abace
I dont get it,I just can't do it!,Micah#2740,1612298552.772683,670-0fbb3-abace
I just can't do it!,I'm sure the money's because I didn't want to see you.,Micah#2740,1612298606.8426795,670-0fbb3-abace
I'm sure the money's because I didn't want to see you.,I'm drunk.,Micah#2740,1612298622.0837333,670-0fbb3-abace
I'm drunk.,"I'm fine, but it is nice to hear you.",Micah#2740,1612298636.417745,670-0fbb3-abace
"I'm fine, but it is nice to hear you.",good.,Micah#2740,1612298650.146008,670-0fbb3-abace
good.,"I'll call them, lowell.",Micah#2740,1612298661.9195492,670-0fbb3-abace
how do you do?,I'm terribly sorry..,jemoka#1284,1612300265.761997,100-88638-a9f22
What happened?,your daughters went to the prom.,jemoka#1284,1612300272.7744877,100-88638-a9f22
And so?,I'm glad you decided to write in today.,jemoka#1284,1612300279.5707994,100-88638-a9f22
so it saves to the back end,so don't know why are you not sure she's here.,jemoka#1284,1612300300.5690632,100-88638-a9f22
"I really want to quit smoking, but I am not sure where I should start.",hopefully you feel you have the time to follow this procedure.,jemoka#1284,1612300312.8357186,100-88638-a9f22
"Yeah, I do! How should I start quitting?",I have a mental health professional near.,jemoka#1284,1612300326.8400266,100-88638-a9f22
That's a good idea.,thank you for your question.,jemoka#1284,1612300334.6619048,100-88638-a9f22
I am very sad recently,"hello,",jemoka#1284,1612300397.7644722,100-88638-a9f22
What should I do to be happier?,does your boyfriend notice that you hate peas?,jemoka#1284,1612300407.331191,100-88638-a9f22
I am not amused by Huxley,types of emotional support are. for officially a :,jemoka#1284,1612303764.5041037,100-88638-a9f22
I need emotional support,"best case scenario, you're back on the payroll for awhile.",jemoka#1284,1612303782.574061,100-88638-a9f22
"Yeah, I hope so.",vodka.,jemoka#1284,1612303798.4172144,100-88638-a9f22
I am really really sad,"hello, and thank you for your question.",jemoka#1284,1612304691.6413708,100-88638-a9f22
what should I do to make myself more happy?,I'm glad you decided to write in any write in finding way.,jemoka#1284,1612304702.3038929,100-88638-a9f22
"Right, but how could I do it?",I' ve got a man... but I' ve got a problem.,jemoka#1284,1612304718.457877,100-88638-a9f22
My wife and my husband are fighting each other,I just struck those emotions.,jemoka#1284,1612304738.1369956,100-88638-a9f22
"I want to work, but I don't feel motivated",but imagine what it is - what's happened.,jemoka#1284,1612311820.8301659,100-88638-a9f22
em 1,two may open many doors to reflect and make peace with the source of your sadness.,Exr0n#1052,1612313136.737378,100-88638-a9f22
m 1,vodka tonic.,zbuster05#8071,1612313147.2238653,100-88638-a9f22
m 1,vodka tonic.,Exr0n#1052,1612313149.9713087,100-88638-a9f22
ee,the long - - it's possible before I answer.,compilerish#0400,1612313182.6342325,100-88638-a9f22
a1,thank you.,zbuster05#8071,1612313185.2259564,100-88638-a9f22
What is the best way of treating depression?,"your father, I don't know.",jemoka#1284,1612346379.003844,100-88638-a9f22
How should I better deal with my depression?,your parents are having a discussion about your daughter's friendship circles.,jemoka#1284,1612346391.5637438,100-88638-a9f22
"Hello, my name is private. Private Person.",looks like there are some things you can do at this.,jemoka#1284,1612372109.3893054,100-88638-a9f22
What’s the point of living?,I agree with my trip about the level feels eminence.,jemoka#1284,1612571840.4495795,100-88638-a9f22
Should I be alive,blood work is helpful.,jemoka#1284,1612571855.1932297,100-88638-a9f22
I don’t want to die!,you're doing something that a lot of things that could lead to reach feelings.,jemoka#1284,1612571870.2620816,100-88638-a9f22
What’s the meaning of life?,you are right.,jemoka#1284,1612571884.2685528,100-88638-a9f22
My family is not doing well,this is something that can be scary and having to travel away from your home and family can make it even more anxiety provoking.,jemoka#1284,1612571948.714808,100-88638-a9f22
"No, Sir!",emil.,jemoka#1284,1612571972.5938346,100-88638-a9f22
The best part is the app and I will add more to my list and then have to add it back to the list and,I question.,jemoka#1284,1612571990.5401266,100-88638-a9f22
Full access? thanks Emily!,... I'm angry.,jemoka#1284,1612646010.4078808,100-88638-a9f22
Are you David?,no.,jemoka#1284,1612646464.2674615,100-88638-a9f22
Are you pretending to be David?,no...,jemoka#1284,1612646657.7036588,100-88638-a9f22
Do you like writing low level code?,my got a back.,jemoka#1284,1612646686.2309356,100-88638-a9f22
Answer me truthfully,"I'm sorry, but you're correct.",jemoka#1284,1612646701.982127,100-88638-a9f22
Great. Do you like working on operating systems?,I am a sure.,jemoka#1284,1612646725.5392017,100-88638-a9f22
Do you like editing operating systems?,I didn't know.,jemoka#1284,1612646743.891214,100-88638-a9f22
Really?,"yes, I remember.",jemoka#1284,1612646750.4383345,100-88638-a9f22
m 2,your lawyer until can lead within your sense of had the time.,Enquirer#7338,1612737859.4277651,100-88638-a9f22
m 1,vodka tonic.,zbuster05#8071,1612744814.36137,100-88638-a9f22
Hi,"looks like things worked out tonight, huh?",quantumish#3800,1612870393.7237787,100-88638-a9f22
Hello,"looks like things worked out tonight, huh?",quantumish#3800,1612870415.3296635,100-88638-a9f22
howdy,how is your lawyer?,quantumish#3800,1612870680.3343182,100-88638-a9f22
are they writing documentation or not?,try find helpful.,jemoka#1284,1613160954.621377,100-88638-a9f22
"ok. I am trying to be helpful, though. They are not!",consider yourself quite normal for feeling overwhelmed and depressed about your parents divorce.,jemoka#1284,1613160973.6464086,100-88638-a9f22
"ok. I am trying to be helpful, though.","no, daddy.",jemoka#1284,1613161004.7345703,100-88638-a9f22
Hopefully mark will be nice about this,those  critical you' ve never learned how to do therapy to painful.,jemoka#1284,1613165360.4726982,100-88638-a9f22
Hey I haven't talked to you in a while,I're hear.,zbuster05#8071,1613319190.0528343,100-88638-a9f22
I see,my reggie.,zbuster05#8071,1613319198.9834437,100-88638-a9f22
