parentID,replyID,parentHandle,replyHandle,parentText,replyText
1303012637064802306,1303083949263069184,realDonaldTrump,Poj_ii,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302961482716639233,1303083943558656000,realDonaldTrump,moonkat86902450,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","You’re delusional because over 190,000 people have died. You’re a looser and need to resign."
1302961482716639233,1303083942099083264,realDonaldTrump,karen_najarian,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",High marks on the death toll.
1303006236078637064,1303083941797138432,realDonaldTrump,Ramila67,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Calling soldiers that died protecting our freedoms “Losers” and “Suckers” is rich coming from a draft dodger!
You have lashed out viciously at women, minorities, the disabled, and veterans. You are a small, vicious, and despicable man, who dishonors everything he touches?"
1303006236078637064,1303083940417163264,realDonaldTrump,Orange86Illini,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",“sleepy?!? I ride racing bikes you ride in golf carts”
1303012637064802306,1303083937493905411,realDonaldTrump,DJ___Electric,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302628942680068096,1303083936218861569,realDonaldTrump,eddiethz,"Big Ten Football is looking really good, but may lose Michigan, Illinois, and Maryland because of those Governors’ ridiculous lack of interest or political support. They will play without them?",#TrumpHatesAmerica
1302996272249548807,1303083936181096448,realDonaldTrump,Dolie615,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Hey whats going on with covid? Shouldn't you be working on that &amp; not tweeting stupid lies? #TrumpVirusDeathToll193K
1302970414394740736,1303083936181030912,realDonaldTrump,atlsk847,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","Stop lying! You’re ignoring the -net/gain, the 28 million jobs lost, that we still have &gt;20million Americans claiming Unemployment, that 10s of millions benefits have expired (&amp; are no longer counted as stats) , and that the real #s of current jobless Americans is 40+ million."
1302961482716639233,1303083930191630337,realDonaldTrump,donna53068795,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Thank you!!!
1303006236078637064,1303083928350347269,realDonaldTrump,lyaeger04,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","The economy will recover with or without you as we get back to work after COVID-19, and what is the plan if we don’t pay taxes, are you going to whip out your check book to pay down the national debt?"
1303012637064802306,1303083927813283842,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews He fired service members living with HIV just before the 2018 holidays
1302961482716639233,1303083927079395329,realDonaldTrump,LeoLavoie1,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",High marks from whom??? Other viruses? You LIE!!!!!
1303012637064802306,1303083923191279616,realDonaldTrump,jeremytripp1980,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",John Kelly refuses to refute the story.
1302970414394740736,1303083922507608065,realDonaldTrump,Veganforlife111,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",I cannot wait until we never hear from you again I long for that day when your family’s name will be synonymous with dirt.
1302969740374298624,1303083922356465664,realDonaldTrump,chrishdchris,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN @OANN is a joke! Just resign.
1302961482716639233,1303083922218037248,realDonaldTrump,Magnet611,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",That's bullshit and you know it. No one gives you high marks for anything you do.
1303012637064802306,1303083922121580544,realDonaldTrump,GeorgiaTakei,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews Breitbart is the Enquirer of the Trump Administration #TraitorsSupportTraitorTrump #TraitorInChief
1302969740374298624,1303083917537353729,realDonaldTrump,NancyLeclerc9,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Said the man who has spent millions of taxpayer dollars on golf while lining his own pockets. YOU are underperforming bigly!  Such a crook.
1303006236078637064,1303083916283256832,realDonaldTrump,NJGuy4Biden,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",The only way the economy doesn’t improve next year is if you somehow get re-elected. You’ve destroyed a great economy just like every business you’ve ever inherited. #VoteBidenHarris2020
1303006236078637064,1303083912793530368,realDonaldTrump,DarrinOglesbee,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",Will not be President
1302961482716639233,1303083912000921600,realDonaldTrump,LeahJTheGreat,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","No one is giving you ""high marks"" for anything. Your handling of the COVID19 crisis has been abysmal. How many Americans will be dead by Nov 3rd? #TrumpVirusDeathToll200K #TrumpVirusCatastrophe"
1302970414394740736,1303083910809743362,realDonaldTrump,mwatsincda,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Just how many jobs have been lost since mid March. Bet you are still in the hole.
1302961482716639233,1303083908502880261,realDonaldTrump,shaneri33576332,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Really??? From whom?  This from the wacko that still sets a lousy example for the nation with no distancing and no mask wearing.  Whatever
1303006236078637064,1303083906787237888,realDonaldTrump,Observing157,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","More lies from the conman faux president.

Awaiting my ballot to vote against you.
Tick-Tock.."
1698308935,1303083906153852928,realDonaldTrump,KevinLu48044074,Be sure to tune in and watch Donald Trump on Late Night with David Letterman as he presents the Top Ten List tonight!,bruh moment
1303012637064802306,1303083905679912960,realDonaldTrump,thesavagecage,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews My favorite thing about @BreitbartNews is the “Where’s Hitler” picture find for toddlers.  It’s basically Mad magazine , except for racists, written by idiots, oh and isn’t actually news."
1303012637064802306,1303083902228221956,realDonaldTrump,RetireGunny0369,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews If anyone for just one minute believes anything out of Breitbart of credible, is a damn fool"
1303006236078637064,1303083901850652679,realDonaldTrump,RodneyHuber10,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",TRUMP 2020 !!!
1302946213608685568,1303083901842153473,realDonaldTrump,Mister07042374,A so-called peaceful protest!,"Censored by twitter, Mr. President."
1302970414394740736,1303083901246603264,realDonaldTrump,tammy90090190,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",We love you 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
1302972258034614273,1303083899942309889,realDonaldTrump,RobertQuinting,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","You paint a pretty good picture, but Elaphants in Africa do as well :)"
1302970414394740736,1303083899866804225,realDonaldTrump,Harrisito1,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",30 million jobs lost in eight months. A record!
1303012637064802306,1303083894355492864,realDonaldTrump,TruBluBrewCru,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews He did NOT deny it.  He said he did not hear it.  That does NOT MEAN YOU DID NOT SAY IT.
1302972258034614273,1303083892036038658,realDonaldTrump,TheRealRVonYork,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",.............................!!!!!!!!!!
1303006236078637064,1303083887619235841,realDonaldTrump,davery725,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",#TrumpDepression
1302968271306711046,1303083886868480000,realDonaldTrump,JRan245,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,"@BreitbartNews The things Trump says is only to rally his base, meanwhile, even American farmers are wondering WTF he's talking about. Trump does not care about those who suffer economically, he only wants to use their struggles for his own personal gain."
1302961482716639233,1303083882632404994,realDonaldTrump,Jeep_TJ_Girl,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Nearly 200,000 Americans are dead. The United States has one of the worst per capita deaths in the world. We have less than 4% of the world population and 25% of the world death. The entire world has banned Americans. You're a laughingstock. #TrumpFailedAmerica #TrumpsVirus"
1302769466804252673,1303083880065437696,realDonaldTrump,tf_few,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",A little taste of your own medicine!
1302961482716639233,1303083877293010945,realDonaldTrump,KeithWhiting9,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Yup
You got big numbers"
1303012637064802306,1303083877292965889,realDonaldTrump,missingmybaby3,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302559362771292160,1303083876647014402,realDonaldTrump,MacinnisCarla,"Steve Jobs would not be happy that his wife is wasting  money he left her on a failing Radical Left Magazine that is run by a con man (Goldberg) and spews FAKE NEWS &amp; HATE. Call her, write her, let her know how you feel!!!","Vitriol from Trump supporters makes me &amp; many others concerned for women/partners of abusers &amp; for children  trapped in homes with them. DJT is responsible for much of that; Jim Jones of our time without the 'death drink'. 187K DIED. He tweets

Vote EARLY to BLUE him GONE. 

RT"
1303012637064802306,1303083875279593472,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews Then after giving them the raise that Congress issued, he lied about it pretending that it was larger than Obama's. It wasn't."
1302769466804252673,1303083872138203143,realDonaldTrump,BennIris,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",This coming from the liar in Chief?  The faker in Chief? The individual who suggests the economy is great? Whose inability to lead has cost the loss of lives? Who calls our heroes “losers and suckers”?  Shameful.
1302968271306711046,1303083869672026114,realDonaldTrump,annakar15965420,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,@BreitbartNews
1302996272249548807,1303083865242767362,realDonaldTrump,AndrewSmall101,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","Indeed he was, another jerk you employed....Jerk-in-Chief"
1302970414394740736,1303083864999354368,realDonaldTrump,artc053,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Keep those jobs coming in Mr. President.  Millions of thanks from millions of citizens
1303012637064802306,1303083864865124353,realDonaldTrump,alma1312020,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews 🤔 Fake or real?
1302970414394740736,1303083850499792896,realDonaldTrump,nigel_j_dougan,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","Wow! Doubt the figure is real due to your track record of lies and ramblings of an idiot. There have probably been plenty of jobs created as you've killed off half the population due to your inept handling of the Covid19 crisis. Go, go. Keep on going with your fabrications! Prick"
1302970414394740736,1303083849887485957,realDonaldTrump,BrendaGanues,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",TRUMP 2020
1302961482716639233,1303083849577123840,realDonaldTrump,durhamnana,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","What planet are you on, anyway?"
1302969740374298624,1303083848843112451,realDonaldTrump,tinachook1,"Biden Underperforming! @OANN What else is new, the story of his life.","@OANN .......Says the corrupt, incompetent &amp; creepy Russian puppet.

#BidenHarrisLandslide2020"
1302970414394740736,1303083845822996480,realDonaldTrump,JaninaHarrison,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",@POTUS People going back to work isn’t job creating. How many people are sick? How many people died? What about the deficit? You are dismantling our post office. Department by department you are cutting us out of information and data. And you can’t stop lying!
1302970414394740736,1303083843545686021,realDonaldTrump,hadeb,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","No these aren't new jobs
No jobs were created
These are jobs that people had that are still unemployed"
1302961482716639233,1303083839397527553,realDonaldTrump,Lydz48598076,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",That is the death toll...not a scoreboard
1303006236078637064,1303083837505695744,realDonaldTrump,FreedomTVR,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","The rich are doing quit well ...

The rest of America, not so much 

#TrumpVirusDeathToll193K 
#TrumpFailedAmerica 
#TrumpRecession"
1302601868313538560,1303083834372763649,realDonaldTrump,TamiPike2,"The Democrats, together with the corrupt Fake News Media, have launched a massive Disinformation Campaign the likes of which has never been seen before. They will say anything, like their recent lies about me and the Military, and hope that it sticks... But #MAGA gets it!",TRUMP 2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
1302684242971893760,1303083833781223424,realDonaldTrump,Stopbeingpetty2,Lunacy!,It is complete lunacy that we have a #RacistPresident in the White House!! #AmericaOrTrump
1302961482716639233,1303083832447467521,realDonaldTrump,CaroleLeonard54,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",No vaccine not coming
1302769466804252673,1303083830560120837,realDonaldTrump,DameDiva,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",No.
1302964489806139392,1303083830081806336,realDonaldTrump,wendygindo,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!","I didn't watch, but I heard it was your typical bullshit shit show."
1302961482716639233,1303083824964870144,realDonaldTrump,mkhawks11,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Fairy tale Benedict Arnold. #BenedictDonald
1303006236078637064,1303083824016916480,realDonaldTrump,bally_linde,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Taxes will only be for people who make 400,000 or more each year."
1302968271306711046,1303083814470574081,realDonaldTrump,Malinowski_L,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,@BreitbartNews Why would Russia want Trump? More Sanctions? China &amp; Iran have plenty of incentive to interfere in our election. Russia is a Distraction.
1302969740374298624,1303083812486672384,realDonaldTrump,tomsmythe,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN
1302970414394740736,1303083804647661571,realDonaldTrump,fitzo_noise,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","Create means new, not the old job they went back to. Millions still out of work with now dwindling benefits. Justice is coming for you and your co-conspirators."
1302083885384249344,1303083804500742144,realDonaldTrump,Myopini53882299,Jennifer Griffin of Fox News Did Not Confirm ‘Most Salacious‘ Part of Atlantic Story  via @BreitbartNews  All refuted by many witnesses. Jennifer Griffin should be fired for this kind of reporting. Never even called us for comment. @FoxNews is gone!,"@BreitbartNews @FoxNews Give it up, we all know better. It's been confirmed too many places. Gotta destroy hard working Americans doing their jobs. Figures. You trashed our sevice people so we are going to trash you in November."
1303012637064802306,1303083800243519488,realDonaldTrump,FXBTrading,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews Every village has one, guess which one is ours...LOL"
1302961482716639233,1303083793671217158,realDonaldTrump,Minny1101,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Lies!
1302769466804252673,1303083792266076160,realDonaldTrump,Si_Vera_Sunt,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",You are the looser! #TrumpIsATraitor
1302970414394740736,1303083789422297088,realDonaldTrump,bdeitur1,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Created...or re-created? I don't think it counts. 😉
1302970414394740736,1303083785332953088,realDonaldTrump,deborahz803,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Gee we are so stupid that we would think that was good. You are still below what you inherited from Obama! Your ineptitude caused the job losses.
1302212909808971776,1303083784263405569,realDonaldTrump,barberosa11,Trump Orders Purge of ‘Critical Race Theory‘ from Federal Agencies  via @BreitbartNews  This is a sickness that cannot be allowed to continue. Please report any sightings so we can quickly extinguish!,@BreitbartNews You mean eliminate the opposition!
1299732426873135105,1303083783596519425,realDonaldTrump,ryniepie,"..Even whether it’s dumb warmongers like John Bolton, social pretenders like Bob Woodward, who never has anything good to say, or an unstable niece, who was now rightfully shunned, scorned and mocked her entire life, and never even liked by her own very kind &amp; caring grandfather!","We should be afraid of a system that seeks to destroy us, when we maintain it &amp; cause it to live. Grudges get greed."
1303012637064802306,1303083779431575552,realDonaldTrump,JChap1960,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302996272249548807,1303083778663882752,realDonaldTrump,lorrijaye,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",I believe you. I know your heart belongs to Putin.
1303006236078637064,1303083778353500160,realDonaldTrump,IsaPriestley,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",You are everything Cohen depicts in his portrait.
1302961482716639233,1303083777799974913,realDonaldTrump,Chris159Klee,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","High marks for almost 200,000 people dead.  Yeah great job.  Please mr president get a clue."
1302961482716639233,1303083775803482112,realDonaldTrump,CurtGentry,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",You're fucking delirious
1302972258034614273,1303083775497244675,realDonaldTrump,fozzie0913,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","Haha you totally didn't know what state to put down for Portland! But, gee, thanks for the clarification about which Brooklyn you are talking about🙄"
1302961482716639233,1303083774196867072,realDonaldTrump,kmothersill,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",keep dreaming
1303006236078637064,1303083771957309440,realDonaldTrump,GreasySwede1,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",#TrumpIsAnIdiot #hydroxymoron #TrumpIsATraitor #TrumpIsAWorldWideDisgrace #HeyHoTrumpMustGo
1302769466804252673,1303083771374301184,realDonaldTrump,HeadsOnStix,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",Your pathetic following...
1303012637064802306,1303083761043517440,realDonaldTrump,hockeygal_17,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews No conflict of interest here...🤪

#45WillNeverChangeHisStripes 
#TrumpLiesDenysDeflects
#TrumpNoCommanderInChief
#VoteBlueDownBallot"
1303006236078637064,1303083758615244802,realDonaldTrump,jimbonoles,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",You’re a failure.
1302946213608685568,1303083756715036677,realDonaldTrump,unmaskedmagic,A so-called peaceful protest!,BLM are “peaceful” marxists
1303006236078637064,1303083752243879936,realDonaldTrump,Crash_Davis_14,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","You CANNOT be serious, People! There is only ONE stat that matters! Our beautiful country, the amazing USA, has 4% of the worlds population...and &gt;20% of the worlds Covid deaths! Trump, keep trying to spin truth...you are FRAUD/CONMAN. this statistic is all we need, to know that"
1302559362771292160,1303083749165367301,realDonaldTrump,RJ89464162,"Steve Jobs would not be happy that his wife is wasting  money he left her on a failing Radical Left Magazine that is run by a con man (Goldberg) and spews FAKE NEWS &amp; HATE. Call her, write her, let her know how you feel!!!",The Big Tech are working for Chinese govt a Donald Trump re election will spelt doom for China's growing economy that wants to out do the U.S it's a pity some America big cooperations prefer China than their country for selfish reasons which profits them more in china.
1302961482716639233,1303083748473405443,realDonaldTrump,NeverAHandmaid,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",From whom?
1302972258034614273,1303083747663847424,realDonaldTrump,maryjostoelb,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",@POTUS All of this occurring while you are president. While you claim to be running the show. All of these cities that you mentioned are giving people the opportunity to protest systemic racism which has increased under your administration because you are a racist. Resign
1303012637064802306,1303083746103447552,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews Trump lied to deployed troops that he gave them a 10% raise (12/26/2018). He tried giving the military a raise that was lower than the standard living adjustment. Congress told him that idea wasn't going to work.
1302970414394740736,1303083745650540544,realDonaldTrump,Patticakexmas,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",They were not created they were there and opened again because you dissolved them due to your bad handling of covid 19
1302970414394740736,1303083744840970242,realDonaldTrump,UFCStats1,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",#AllLivesMattter
1302970414394740736,1303083742215499778,realDonaldTrump,markastock,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Actually it's people going back to work but ok.
1303006236078637064,1303083741267464192,realDonaldTrump,NextExitRamp,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Raising taxes on those who make $400,000 and up a year...still makes them rich. Ignoring a pandemic still makes 188k Americans DEAD! #CountryOverParty #TrumpVirus #TrumpHasNoCredibility #TrumpRiots #TrumpViolence #RepublicansForBiden"
1302969740374298624,1303083735638736904,realDonaldTrump,PingletonDave,"Biden Underperforming! @OANN What else is new, the story of his life.","@OANN We don't need a bankruptcy expert to us us down that well trod path.
Vote Blue"
1302969740374298624,1303083733298352128,realDonaldTrump,djschaf43,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Here's YOUR life stats
1302769466804252673,1303083731041660930,realDonaldTrump,nospam4meoru,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",Bullshit.
1302961482716639233,1303083729309622272,realDonaldTrump,Boris_Boden,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Starting to get VERY high, indeed. I saw the fucking rocks flying out of your nose during the rant. You gotta run that shit through the fucking Deering a little better, Junior!  #IGotARock"
1302969740374298624,1303083726406971393,realDonaldTrump,liznutting84,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN I agree. He should be double your pole numbers. Anything less is underperforming.
1303006236078637064,1303083722695233536,realDonaldTrump,collins_wr,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",".......and build the American workforce of the future.
oPresident Trump signed an Executive Order that established a new advisory committee of industry and academic leaders to advise the government on its quantum activities.
President Trump has made supporting ......."
1302996272249548807,1303083715762032643,realDonaldTrump,Markus860,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","""I hire only the best people"". An awful lot of those best people have turned out to be losers, jerks, idiots etc..."
1302961482716639233,1303083713195057155,realDonaldTrump,Ditravels,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",From who?
